time,open,high,low,close,volume
2026-03-19 13:18:00+07:00,61.3,61.3,61.1,61.1,9900
2026-03-19 13:19:00+07:00,61.2,61.2,61.1,61.2,2800
2026-03-19 13:20:00+07:00,61.2,61.3,61.1,61.2,3100
2026-03-19 13:21:00+07:00,61.2,61.2,61.1,61.1,500
2026-03-19 13:22:00+07:00,61.1,61.2,61.1,61.1,9400
2026-03-19 13:23:00+07:00,61.2,61.2,61.1,61.1,2100
2026-03-19 13:24:00+07:00,61.2,61.2,61.1,61.1,15400
2026-03-19 13:25:00+07:00,61.2,61.2,61.1,61.1,2300
2026-03-19 13:26:00+07:00,61.1,61.2,61.1,61.1,15600
2026-03-19 13:27:00+07:00,61.1,61.2,61.1,61.1,3100
2026-03-19 13:28:00+07:00,61.1,61.2,61.1,61.2,6200
2026-03-19 13:29:00+07:00,61.2,61.2,61.1,61.1,53100
2026-03-19 13:30:00+07:00,61.1,61.1,61.0,61.1,21300
2026-03-19 13:31:00+07:00,61.1,61.1,61.0,61.0,11300
2026-03-19 13:32:00+07:00,61.1,61.1,61.0,61.1,5800
2026-03-19 13:33:00+07:00,61.1,61.2,61.0,61.1,8200
2026-03-19 13:34:00+07:00,61.1,61.2,61.1,61.2,7200
2026-03-19 13:35:00+07:00,61.2,61.2,61.1,61.2,1900
2026-03-19 13:36:00+07:00,61.1,61.2,61.1,61.1,9900
2026-03-19 13:37:00+07:00,61.1,61.2,61.0,61.1,22000
2026-03-19 13:38:00+07:00,61.1,61.2,61.1,61.1,10100
2026-03-19 13:39:00+07:00,61.1,61.1,61.0,61.1,16900
2026-03-19 13:40:00+07:00,61.1,61.1,61.0,61.1,7600
2026-03-19 13:41:00+07:00,61.1,61.1,61.0,61.0,11600
2026-03-19 13:42:00+07:00,61.1,61.2,61.1,61.1,3500
2026-03-19 13:43:00+07:00,61.1,61.2,61.0,61.1,5300
